id,text 
1397071192276705285,"RT @SpringBago: Guerrilla Style Protest In #AungMyayTharZan tsp #Mandalay on May 25. 

#May25Coup
#WhatsHappeningInMyanmar https://t.co/Kfe…"
1397063290614738947,"Guerrilla style protest by youths from different townships of #Yangon! 
“Dictatorship must FAIL!”… https://t.co/wf5o1OA49J"
1397061572128739328,"RT @spring21MM: Ko Kaung Myat Naing and Ko Ye Win Tun, two university students, were abducted by the Military Terrorists for no apparent re…"
1397059233254838277,"RT @POETHETHTAR2: Despite The Military council plans to reopen schools, residents in Natmauk Tsp, Magway Region protest against the Militar…"
1397058620899004421,"Myitkyina youths  distributed ""No School Campaign"" papers in public areas like markets. 
#DeclineSACEdu… https://t.co/6uNOUAuzJS"
1397058022472519680,"RT @Eunna_Berry: Youths from Upper Nga Nang Village, Yinmarpin protested and showed that they don’t want to study in schools which are cont…"
1397055495697952769,"RT @ppkx26: Students and the general public held a "" No school under military rule"" campaign in Gant Gaw township, Magway Region today, May…"
1397055483765157890,"RT @ppkx26: Anti-military slave education movement by a group of young people on May 25th in Eastern Zone of Myaing Township. 
#May25Coup…"
1397055450055528452,RT @KenRoth: The Myanmar junta's message in detaining US citizen Danny Fenster of Frontier Myanmar seems to be that it'll arrest independen…
1397054297536270341,"In Demoso,Kayah,Civilians are being targeted by Military Terroists.
This photo is the house in Yayo village,Loikaw… https://t.co/RvUZ2q3jf1"
1397051606001090560,"RT @ppkx26: On May 25, locals in Yan Taung Village, Thayet Chaung Township took to the streets early morning to call for a boycott of milit…"
1397050303334080512,"RT @shafiur: #May25Coup nr Demoso Township, Kayah State 

PDF &amp; SAC have been fighting since 4am. KPDF said: heavy artillery fire by SAC in…"
1397050236275617792,"RT @ppkx26: Images of people in Natmauk Township, Magway Region, demonstrated with anti-military slogans against the military slave educati…"
1397048831380889603,Domestic Barbie dolls Strike against Military Slavery Education System by one school girl from Sagaing .… https://t.co/HDVJO0iv9x
1397048347219820545,"RT @POETHETHTAR2: At around 11:30 pm on May 24, Terrorists from the 33rd Brigade, including the administrator, and the Hpakant Township cam…"
1397045828762570752,RT @maria_n_kir4: #Monywa general strike come out with thousand of people and pray for our leaders U WIN MYINT and DAW AUNG SAN SUU KYI on…
1397045345847169025,"Anti-Military Paper Strike by youths from Innsein and Mayangone,Yangon. 
#WhatsHappeningInMyanmar 
#May25Coup https://t.co/03WUazyUwL"
1397040634968477696,"@OliviaNandar #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040621261578243,"@Sue18The #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040603733512192,"@LinLinMaw9 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040584502628353,"@lyra_deee #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040563493376001,"@23JimX #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040538482667522,"@JYunmyat #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040520547819520,"@ThazinSuThwe #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040477615005698,"@HeXuanDeFiancee #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040454600855553,"@HsuChhpl #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040435000864768,"@NoraAllien #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040418236166144,"@m999moe #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040390755127302,"@yyl_feb #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040366390448130,"@Phu47054778 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040336677924865,"@lawoonjuly #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040312485175300,"@Thiri59057719 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040247393816578,"@happyluckyhsu #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040215433179136,"@Thiri59057719 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040151356874756,"@SuMonKy76760656 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040116963500032,"@SuMonKy76760656 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040095983673346,"@Thiri59057719 @POETHETHTAR2 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397040046193082376,"@Thiri59057719 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039969902809088,"@Thiri59057719 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039905155387401,"@POETHETHTAR2 #WhatsHappeningInMyanmar 
#May25Coup"
1397039750398189576,"@LinLinMaw9 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039685659103236,"@ThazinSuThwe #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039657255247875,"@OliviaNandar #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039642579406849,"@JYunmyat #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039572924526596,"@Kyi_Sin_Thant #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039502917390341,"@OliviaNandar #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039428875390977,"@JdYadanar #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039406725226504,"@ThazinSuThwe #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397039372294184966,"@LinLinMaw9 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397038825629569026,"RT @ppkx26: Nyaung Yay Thun festival was held by locals in Myin Chan Town on May 25, as well as the protest against the dictators who seize…"
1397038775113437188,"RT @ppkx26: Students in Pin Khon village, Pin Laung Township, Southern Shan State, opposed the coup regime's education system, leaving anti…"
1397038725461200896,"@Thiri59057719 #DeclineSACEdu 
#WhatsHappeningInMyanmar
#May25Coup"
1397038472465063938,"RT @MissHanako1: The students and youths from eastern part of #Dawei marched a strike against military slavery education system. 

#May25Co…"
1397038132126633984,"RT @pinkpinkypnk: A strike in Myingyan was held at Bogyoke Kyauk Daing in Myingyan Park on May 25 to overthrow the military dictator.
#What…"
1397036560353173509,"#WhatsHappeningInMyanmar 
#May25Coup https://t.co/TsWYCVyBzT"
1397035746364583941,"Residents of Paleik, Sintgaing twsp protested while staging “ Kasone Festival “ this morning.… https://t.co/TOXSekdShU"
1397035097660870662,"RT @POETHETHTAR2: Anti-Military Coalition Strike in #Mandalay!

#DeclineSACEdu
#May25Coup
#WhatsHappeningInMyanmar https://t.co/tE5R4Wepgr"
1397035084486627328,"RT @pinkpinkypnk: ‘’No Military slavery education system"" movement against the dictatorship in Moegaung, Kachin State
#WhatsHappeningInMyan…"
1397035020733206528,"A “Tea Shop Strike” led by the young people, raising three fingers salute  was held in a tea shop somewhere in Dawe… https://t.co/mLj3oIv2WG"
1397033001494536192,"Anti-Military Paper Strike by residents in Monywa. 
""Stay Strong Mindat""
#WhatsHappeningInMyanmar 
#May25Coup https://t.co/ku8ExmlUVA"
1397031962183757825,"Students,Teachers and Residents marched to against Military Dictatorship and Military Slavery Education in Southern… https://t.co/iFJ6kaLSXC"
1397029892940713997,"This morning, young people marched in North Okkalapa to protest against the Military Dictatorship. 
#DeclineSACEdu… https://t.co/6cpEeJNtU4"
1397029569941540864,"The GZ  youths in Ngan Zun , Myingyan held a domestic strike  with a poster saying they do not want military slaver… https://t.co/CKpV0fWJoR"
1397029006344478720,"RT @spring21MM: A house in #Loikaw, Kayah State was fully destroyed by artillery shelling by Military terrorists passing through #Rayo vill…"
1397023102559686656,"Strike against Military Dictatorship by residents in KyiMyintDaing,Yangon seen at Bus-Stops. https://t.co/a7Pu9G42KS"
1397022017799417857,"RT @pinkpinkypnk: On the morning of May 25, protesters from various villages in Yinmarpin Tsp marched on the Monywa-Pathein road against th…"
1397020501914963969,"Dawn Strike against the Dictator(#MAL) by residents in Kalay,Sagaing.
#WhatsHappeningInMyanmar 
#May25Coup https://t.co/MvmNXZBBx2"
1397019669010083840,Mandalay Students Unions marched to oppose Military Slavery ducation and rejecting the Military Dictatorship in Cha… https://t.co/jCPSQhkASc
1397016892582158337,"Anti-Military Strike by residents in #Mogaung,Kachin state marched this morning.
#WhatsHappeningInMyanmar… https://t.co/0kHzljsMWH"
1397016449047142403,"#Dawei Coalition Strikes marched to against Military Dictatorship
#WhatsHappeningInMyanmar 
#May25Coup https://t.co/9AUATRNlXP"
1397016181731590148,"Dawn Strike against  Military Dictator by residents in #Kamma,Pakokku Tsp. 
#WhatsHappeningInMyanmar 
#May25Coup https://t.co/KJNiloELeU"
1397015609221681154,"Dawn motorcycle strike by residents in Sarlingyi, Sagaing!
If we want to see the dawn,We have to pass darkest night… https://t.co/G38gqtKPWU"
1397015160594702338,"RT @MilkTeaMM_MTAM: On the night of May 24, a 40-year-old man was brutally beaten and abducted by Junta terrorists on the corner of Ngu War…"
1397014940674707466,"Strike against Military  zlavery Education was staged by residenta in
Kyaungtite Village,Kalay. 
#DeclineSACEdu… https://t.co/BF7Re7IRoL"
1396872197713498117,"RT @nslwin: It is well known to everyone that MyTel is owned by Min Aung Hlaing.

@Facebook should NOT allow MAL’s businesses to use its pl…"
1396868339926925312,"RT @2021Revtweets: US citizen, Editor Danny Fangster was abducted this morning before leaving to Kuala Lumpur. He is believed to have been…"
1396867320576761859,"RT @Eunna_Berry: Garbage strike by people of Pandale village tonight for the teachers who would come to school in the morning.
#WhatsHappen…"
1396866304586383361,"RT @nslwin: TAUNGGYI, Shan State:

Terrorists (Myanmar security forces) abducted 4 youths on Main Road near Co-operative office today eveni…"
1396860877375107079,"RT @Eunna_Berry: Peaceful night protesting in Lonekhin Village, Phakant, Kachin State !!
#WhatsHappeningInMyanmar
#May24Coup https://t.co/7…"
1396860841182437381,"RT @Eunna_Berry: Beautiful Night Strike with candlelights and Pray for the Fallen Souls in Kale.
#WhatsHappeningInMyanmar 
#May24Coup https…"
1396860814389252097,"RT @Eunna_Berry: Night protesting with candlelights in Taunggyi. ""Fighting Kayah"" message of solidarity from Taunggyi to Kayah, which has b…"
1396860767547236353,"RT @Eunna_Berry: Anti-coup night strike with motorcycles in Kanpauk District, Yayphyu, Dawei.
#WhatsHappeningInMyanmar
#May24Coup https://t…"
1396852359427334146,"RT @2021Revtweets: Despite having difficulties cuz a monk who led night strike is charged under section 505(A), civilians from Mandalay’s P…"
1396851039521837058,RT @MizzimaNews: အကြမ်းဖက်တာ PDF မလုပ် https://t.co/K2SBlKhAMR
1396841387476217857,"RT @Eunna_Berry: Pyikyitakon's candle night protest was successfully done in Mandalay despite violent arrests and tight security.
#WhatsHap…"
1396841349438005254,"RT @Eunna_Berry: Tw // fire
A fire broke out at Ward Administration Office in Myay Myint Ward,Myitkyina around 9 pm tonight.
#WhatsHappenin…"
1396835577253699591,"RT @MissHanako1: Anti-coup Night strike at home in MinYar SanPya village from #Mawlite, Sagaing Region! 

#May24Coup 
#WhatsHappeningInMyan…"
1396833766425960458,"RT @Theint23137602: U Thein Hlaing Tun, a lawyer of #NayPyiTaw Council Area Chairman, Dr. Myo Aung,was handcuffed and abducted by terrorist…"
1396833003519705095,"RT @Eunna_Berry: Moekaung Strike in Kachin State steps out both day and night no matter how violent terrorist group cracks down !!
#WhatsHa…"
1396831672113319943,"RT @2021Revtweets: As fighting erupted between Terrorists and People's Defense Force, villagers from Kone Thar, Kaw Khu, Moebyael, and othe…"
1396830409074241539,"Regular Prayer Strike by Monks from Sa Taung, Sagaing, prayed for peace,Freedom of Myanmar and release of detained… https://t.co/TaU5C7qLTP"
1396829556363776000,"RT @Eunna_Berry: Marching night strike against the coup in Haungpa,Phakant, Kachin State.
#WhatsHappeningInMyanmar 
#May24Coup https://t.co…"
1396826961171812352,"Night strike was stged by Residents in MashikaTaung,Hpakant against Military Regime. 
#WhatsHappeningInMyanmar… https://t.co/r4bJ3VZW5O"
1396826552915042304,RT @maria_n_kir4: Pro-democracy People from a village beside #Monywa - Amyint road raising the three-finger salute during harvesting Chills…
1396824936207896579,"RT @ppkx26: In Mogok, guerilla style strike was organised by local people in a forest to protest against military dictatorship on May 24.
#…"
1396823995740131334,#CandleLightStrike was held in #TaungGyiprayed to pray for the people of Kayah State who are fighting against the F… https://t.co/4V02vdtS2s
1396822223923539969,"RT @ppkx26: Teachers and students rallied this evening to call for a boycott of military slavery education system in Palai village, Shwebo…"
1396819421910343686,"RT @Myanmar_Now_Eng: Dark skies and bad weather did not deter these anti-coup protesters in Kale, Sagaing, from organising a flash protest…"
1396818772569202688,"Gen-Z in Kani Township, Sagaing Region, staged a campaign to end MAL in the jungle today (May 24).… https://t.co/nN8Dk3wDfS"
1396813841120468992,"RT @nslwin: KANI, Sagaing Region:

THREE civilians have been killed by Terrorists (Myanmar security forces). Ko Phoe Swe, 35 &amp; 2 unidentifi…"
1396810842805469188,"RT @Eunna_Berry: Buddhist monks in Mandalay continue to protest against the dictatorship peacefully today !!
#WhatsHappeningInMyanmar 
#May…"
1396807106443939859,RT @thinzashunleiyi: Breaking: @FrontierMM Managing Editor was detained this morning. The security situation for the journalists and editor…
1396807036835221506,"RT @nslwin: YEZAGYO, Magway Region:

Terrorists (Myanmar security forces) raided Zee Taw Sanpya village. Destroyed the houses and propertie…"
1396805639112777729,Famous #MyaTaung Strike took to streets in Mandalay to protest against Military Dictatorship amid tight Security.… https://t.co/JoTRWWXI9p
